survived,pclass,sex,age,sibsp,parch,ticket_fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,is_child,is_elderly,age_group,total_people,fare_per_person,sex_encoded,class_num,survived_bool,name_length,title,log_fare,family_size,is_alone,embarked_full,fare_rounded
1,1,male,48.0,1,0,76.7292,C,First,man,True,D,Cherbourg,yes,False,False,False,Adult,2,38.3646,0,1,True,3,man,4.353230991152628,1,False,Cherbourg,76.73
0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,male,56.0,0,0,35.5,C,First,man,True,A,Cherbourg,yes,True,False,False,Adult,1,35.5,0,1,True,3,man,3.597312260588446,0,True,Cherbourg,35.5
0,3,male,28.0,0,0,7.55,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.55,0,3,False,3,man,2.145931282948669,0,True,Southampton,7.55
1,3,female,23.0,0,0,7.55,S,Third,woman,False,,Southampton,yes,True,False,False,Adult,1,7.55,1,3,True,5,woman,2.145931282948669,0,True,Southampton,7.55
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,2,female,18.0,0,1,23.0,S,Second,woman,False,,Southampton,yes,False,False,False,Teen,2,11.5,1,2,True,5,woman,3.1780538303479458,1,False,Southampton,23.0
0,3,male,21.0,0,0,8.4333,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.4333,0,3,False,3,man,2.2442459824059346,0,True,Southampton,8.43
1,3,female,28.0,0,0,7.8292,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.8292,1,3,True,5,woman,2.17806441028492,0,True,Queenstown,7.83
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,,Queenstown,no,True,False,False,Teen,1,6.75,1,3,False,5,woman,2.0476928433652555,0,True,Queenstown,6.75
0,2,male,24.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,False,False,Adult,3,24.5,0,2,False,3,man,4.310799125385514,2,False,Southampton,73.5
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,,Queenstown,no,False,False,False,Adult,3,5.166666666666667,1,3,False,5,woman,2.803360380906535,2,False,Queenstown,15.5
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,1,male,58.0,0,2,113.275,C,First,man,True,D,Cherbourg,no,False,False,False,Adult,3,37.75833333333333,0,1,False,3,man,4.738607824217808,2,False,Cherbourg,113.28
1,1,male,50.0,2,0,133.65,S,First,man,True,,Southampton,yes,False,False,False,Adult,3,44.550000000000004,0,1,True,3,man,4.902678819257608,2,False,Southampton,133.65
0,3,male,40.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
0,1,male,47.0,0,0,25.5875,S,First,man,True,E,Southampton,no,True,False,False,Adult,1,25.5875,0,1,False,3,man,3.2804411805263554,0,True,Southampton,25.59
0,3,male,36.0,0,0,7.4958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.4958,0,3,False,3,man,2.139571923732859,0,True,Southampton,7.5
1,3,male,20.0,1,0,7.925,S,Third,man,True,,Southampton,yes,False,False,False,Adult,2,3.9625,0,3,True,3,man,2.188856327665703,1,False,Southampton,7.92
0,2,male,32.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,False,False,Adult,3,24.5,0,2,False,3,man,4.310799125385514,2,False,Southampton,73.5
0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,3,male,28.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
0,3,male,43.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,1,female,28.0,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,False,False,Adult,2,26.0,1,1,True,5,woman,3.970291913552122,1,False,Southampton,52.0
1,2,female,40.0,1,1,39.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,13.0,1,2,True,5,woman,3.6888794541139363,2,False,Southampton,39.0
0,1,male,31.0,1,0,52.0,S,First,man,True,B,Southampton,no,False,False,False,Adult,2,26.0,0,1,False,3,man,3.970291913552122,1,False,Southampton,52.0
0,2,male,70.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,True,Senior,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
1,2,male,31.0,0,0,13.0,S,Second,man,True,,Southampton,yes,True,False,False,Adult,1,13.0,0,2,True,3,man,2.6390573296152584,0,True,Southampton,13.0
0,2,male,28.0,0,0,0.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,2,False,3,man,0.0,0,True,Southampton,0.0
0,3,male,18.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
0,3,male,24.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,,Southampton,yes,True,False,False,Teen,1,9.8417,1,3,True,5,woman,2.3833998102837652,0,True,Southampton,9.84
0,3,female,43.0,1,6,46.9,S,Third,woman,False,,Southampton,no,False,False,False,Adult,8,5.8625,1,3,False,5,woman,3.8691155044168695,7,False,Southampton,46.9
1,1,male,36.0,0,1,512.3292,C,First,man,True,B,Cherbourg,yes,False,False,False,Adult,2,256.1646,0,1,True,3,man,6.240917354759096,1,False,Cherbourg,512.33
0,3,female,28.0,0,0,8.1375,Q,Third,woman,False,,Queenstown,no,True,False,False,Adult,1,8.1375,1,3,False,5,woman,2.212386825075897,0,True,Queenstown,8.14
1,1,male,27.0,0,0,76.7292,C,First,man,True,D,Cherbourg,yes,True,False,False,Adult,1,76.7292,0,1,True,3,man,4.353230991152628,0,True,Cherbourg,76.73
0,3,male,20.0,0,0,9.225,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.225,0,3,False,3,man,2.3248357019288655,0,True,Southampton,9.22
0,3,male,14.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,False,False,Teen,8,5.8625,0,3,False,5,child,3.8691155044168695,7,False,Southampton,46.9
0,2,male,60.0,1,1,39.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,3,13.0,0,2,False,3,man,3.6888794541139363,2,False,Southampton,39.0
0,2,male,25.0,1,2,41.5792,C,Second,man,True,,Cherbourg,no,False,False,False,Adult,4,10.3948,0,2,False,3,man,3.7513658711253766,3,False,Cherbourg,41.58
0,3,male,14.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,False,False,Teen,6,6.614583333333333,0,3,False,5,child,3.705920919968788,5,False,Southampton,39.69
0,3,male,19.0,0,0,10.1708,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,10.1708,0,3,False,3,man,2.4133032309283076,0,True,Southampton,10.17
0,3,male,18.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,7.7958,0,3,False,3,man,2.174274334826008,0,True,Southampton,7.8
1,1,female,15.0,0,1,211.3375,S,First,child,False,B,Southampton,yes,False,False,False,Teen,2,105.66875,1,1,True,5,child,5.35817698994543,1,False,Southampton,211.34
1,1,male,31.0,1,0,57.0,S,First,man,True,B,Southampton,yes,False,False,False,Adult,2,28.5,0,1,True,3,man,4.060443010546419,1,False,Southampton,57.0
1,3,female,4.0,0,1,13.4167,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,2,6.70835,1,3,True,5,child,2.668387256845834,1,False,Cherbourg,13.42
1,3,male,28.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,56.4958,0,3,True,3,man,4.05171190165724,0,True,Southampton,56.5
0,3,male,25.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
0,1,male,60.0,0,0,26.55,S,First,man,True,,Southampton,no,True,False,False,Adult,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
0,2,male,52.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.5,0,2,False,3,man,2.6741486494265287,0,True,Southampton,13.5
0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,female,28.0,0,0,7.7333,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.7333,1,3,True,5,woman,2.167143305297764,0,True,Queenstown,7.73
0,1,male,49.0,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,False,False,Adult,3,36.9611,0,1,False,3,man,4.717456363787216,2,False,Cherbourg,110.88
0,3,male,42.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,False,Adult,1,7.65,0,3,False,3,man,2.157559320943788,0,True,Southampton,7.65
1,1,female,18.0,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,False,False,Teen,2,113.7625,1,1,True,5,woman,5.4316456135398825,1,False,Cherbourg,227.52
1,1,male,35.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.2875,0,1,True,3,man,3.3064287218760624,0,True,Southampton,26.29
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,False,False,Teen,2,7.2271,1,3,False,5,woman,2.737880811060884,1,False,Cherbourg,14.45
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.7417,0,3,False,3,man,2.1681046787623672,0,True,Queenstown,7.74
0,3,male,26.0,1,0,7.8542,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,3.9271,0,3,False,3,man,2.180891922715322,1,False,Southampton,7.85
0,2,male,39.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,26.0,0,2,False,3,man,3.295836866004329,0,True,Southampton,26.0
1,2,female,45.0,0,0,13.5,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.5,1,2,True,5,woman,2.6741486494265287,0,True,Southampton,13.5
1,1,male,42.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.2875,0,1,True,3,man,3.3064287218760624,0,True,Southampton,26.29
1,1,female,22.0,0,0,151.55,S,First,woman,False,,Southampton,yes,True,False,False,Adult,1,151.55,1,1,True,5,woman,5.027492411162679,0,True,Southampton,151.55
1,3,male,28.0,1,1,15.2458,C,Third,man,True,,Cherbourg,yes,False,False,False,Adult,3,5.081933333333333,0,3,True,3,man,2.7878344138303452,2,False,Cherbourg,15.25
1,1,female,24.0,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,False,False,Adult,1,49.5042,1,1,True,5,woman,3.922056501139853,0,True,Cherbourg,49.5
0,1,male,28.0,0,0,26.55,S,First,man,True,C,Southampton,no,True,False,False,Adult,1,26.55,0,1,False,3,man,3.3160025355989236,0,True,Southampton,26.55
1,1,male,48.0,1,0,52.0,S,First,man,True,C,Southampton,yes,False,False,False,Adult,2,26.0,0,1,True,3,man,3.970291913552122,1,False,Southampton,52.0
0,3,male,29.0,0,0,9.4833,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.4833,0,3,False,3,man,2.3497835148230464,0,True,Southampton,9.48
0,2,male,52.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,3,male,19.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,False,False,Adult,1,7.65,0,3,False,3,man,2.157559320943788,0,True,Southampton,7.65
1,1,female,38.0,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,False,False,Adult,1,227.525,1,1,True,5,woman,5.4316456135398825,0,True,Cherbourg,227.52
1,2,female,27.0,0,0,10.5,S,Second,woman,False,E,Southampton,yes,True,False,False,Adult,1,10.5,1,2,True,5,woman,2.4423470353692043,0,True,Southampton,10.5
0,3,male,28.0,0,0,15.5,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,15.5,0,3,False,3,man,2.803360380906535,0,True,Queenstown,15.5
0,3,male,33.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
1,2,female,6.0,0,1,33.0,S,Second,child,False,,Southampton,yes,False,True,False,Child,2,16.5,1,2,True,5,child,3.5263605246161616,1,False,Southampton,33.0
0,3,male,17.0,1,0,7.0542,S,Third,man,True,,Southampton,no,False,False,False,Teen,2,3.5271,0,3,False,3,man,2.086193694502369,1,False,Southampton,7.05
0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,2,male,50.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,1,male,27.0,1,0,53.1,S,First,man,True,E,Southampton,yes,False,False,False,Adult,2,26.55,0,1,True,3,man,3.9908341858524357,1,False,Southampton,53.1
0,3,male,20.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
1,2,female,30.0,3,0,21.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,4,5.25,1,2,True,5,woman,3.091042453358316,3,False,Southampton,21.0
1,3,female,28.0,0,0,7.7375,Q,Third,woman,False,,Queenstown,yes,True,False,False,Adult,1,7.7375,1,3,True,5,woman,2.1676241075599285,0,True,Queenstown,7.74
0,2,male,25.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,13.0,0,2,False,3,man,3.295836866004329,1,False,Southampton,26.0
0,3,female,25.0,1,0,7.925,S,Third,woman,False,,Southampton,no,False,False,False,Adult,2,3.9625,1,3,False,5,woman,2.188856327665703,1,False,Southampton,7.92
1,1,female,29.0,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,False,False,Adult,1,211.3375,1,1,True,5,woman,5.35817698994543,0,True,Southampton,211.34
0,3,male,11.0,0,0,18.7875,C,Third,child,False,,Cherbourg,no,True,True,False,Child,1,18.7875,0,3,False,5,child,2.9850504252071306,0,True,Cherbourg,18.79
0,2,male,28.0,0,0,0.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,2,False,3,man,0.0,0,True,Southampton,0.0
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
0,3,male,28.5,0,0,16.1,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,16.1,0,3,False,3,man,2.8390784635086144,0,True,Southampton,16.1
0,3,female,48.0,1,3,34.375,S,Third,woman,False,,Southampton,no,False,False,False,Adult,5,6.875,1,3,False,5,woman,3.5660053559634015,4,False,Southampton,34.38
1,1,male,35.0,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,False,False,Adult,1,512.3292,0,1,True,3,man,6.240917354759096,0,True,Cherbourg,512.33
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,male,28.0,0,0,30.0,S,First,man,True,D,Southampton,yes,True,False,False,Adult,1,30.0,0,1,True,3,man,3.4339872044851463,0,True,Southampton,30.0
0,1,male,36.0,1,0,78.85,S,First,man,True,C,Southampton,no,False,False,False,Adult,2,39.425,0,1,False,3,man,4.380149874661021,1,False,Southampton,78.85
1,1,female,21.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,False,False,Adult,5,52.475,1,1,True,5,woman,5.5735788721243535,4,False,Cherbourg,262.38
0,3,male,24.0,1,0,16.1,S,Third,man,True,,Southampton,no,False,False,False,Adult,2,8.05,0,3,False,3,man,2.8390784635086144,1,False,Southampton,16.1
1,3,male,31.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,7.925,0,3,True,3,man,2.188856327665703,0,True,Southampton,7.92
0,1,male,70.0,1,1,71.0,S,First,man,True,B,Southampton,no,False,False,True,Senior,3,23.666666666666668,0,1,False,3,man,4.276666119016055,2,False,Southampton,71.0
0,3,male,16.0,1,1,20.25,S,Third,man,True,,Southampton,no,False,False,False,Teen,3,6.75,0,3,False,3,man,3.056356895370426,2,False,Southampton,20.25
1,2,female,30.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
0,1,male,19.0,1,0,53.1,S,First,man,True,D,Southampton,no,False,False,False,Adult,2,26.55,0,1,False,3,man,3.9908341858524357,1,False,Southampton,53.1
0,3,male,31.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
1,2,female,4.0,1,1,23.0,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,7.666666666666667,1,2,True,5,child,3.1780538303479458,2,False,Southampton,23.0
1,3,male,6.0,0,1,12.475,S,Third,child,False,E,Southampton,yes,False,True,False,Child,2,6.2375,0,3,True,5,child,2.600836116795061,1,False,Southampton,12.48
0,3,male,33.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.5,0,3,False,3,man,2.3513752571634776,0,True,Southampton,9.5
0,3,male,23.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,2,female,48.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,4,16.25,1,2,True,5,woman,4.189654742026425,3,False,Southampton,65.0
1,2,male,0.67,1,1,14.5,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,4.833333333333333,0,2,True,5,child,2.740840023925201,2,False,Southampton,14.5
0,3,male,28.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.7958,0,3,False,3,man,2.174274334826008,0,True,Southampton,7.8
0,2,male,18.0,0,0,11.5,S,Second,man,True,,Southampton,no,True,False,False,Teen,1,11.5,0,2,False,3,man,2.5257286443082556,0,True,Southampton,11.5
0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,1,female,33.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,False,False,Adult,1,86.5,1,1,True,5,woman,4.471638793363569,0,True,Southampton,86.5
0,3,male,28.0,0,0,14.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,14.5,0,3,False,3,man,2.740840023925201,0,True,Southampton,14.5
0,3,male,41.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.125,0,3,False,3,man,2.094945728215801,0,True,Southampton,7.12
1,3,male,20.0,0,0,7.2292,C,Third,man,True,,Cherbourg,yes,True,False,False,Adult,1,7.2292,0,3,True,3,man,2.1076888046179385,0,True,Cherbourg,7.23
1,1,female,36.0,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,False,False,Adult,4,30.0,1,1,True,5,woman,4.795790545596741,3,False,Southampton,120.0
0,3,male,16.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
1,1,female,51.0,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,False,False,Adult,2,38.97915,1,1,True,5,woman,4.368919865004903,1,False,Southampton,77.96
0,1,male,28.0,0,0,39.6,C,First,man,True,,Cherbourg,no,True,False,False,Adult,1,39.6,0,1,False,3,man,3.703768066607687,0,True,Cherbourg,39.6
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,False,False,Adult,1,7.75,1,3,False,5,woman,2.169053700369523,0,True,Queenstown,7.75
0,3,male,28.0,1,0,24.15,Q,Third,man,True,,Queenstown,no,False,False,False,Adult,2,12.075,0,3,False,3,man,3.224857896545748,1,False,Queenstown,24.15
0,3,male,32.0,0,0,8.3625,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.3625,0,3,False,3,man,2.236712348843338,0,True,Southampton,8.36
0,3,male,24.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.5,0,3,False,3,man,2.3513752571634776,0,True,Southampton,9.5
0,3,male,48.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8542,0,3,False,3,man,2.180891922715322,0,True,Southampton,7.85
0,2,female,57.0,0,0,10.5,S,Second,woman,False,E,Southampton,no,True,False,False,Adult,1,10.5,1,2,False,5,woman,2.4423470353692043,0,True,Southampton,10.5
0,3,male,28.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.225,0,3,False,3,man,2.1071782966514356,0,True,Cherbourg,7.22
1,2,female,54.0,1,3,23.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,5,4.6,1,2,True,5,woman,3.1780538303479458,4,False,Southampton,23.0
0,3,male,18.0,0,0,7.75,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Southampton,7.75
0,3,male,28.0,0,0,7.75,Q,Third,man,True,F,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
1,3,female,5.0,0,0,12.475,S,Third,child,False,,Southampton,yes,True,True,False,Child,1,12.475,1,3,True,5,child,2.600836116795061,0,True,Southampton,12.48
0,3,male,28.0,0,0,7.7375,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.7375,0,3,False,3,man,2.1676241075599285,0,True,Queenstown,7.74
1,1,female,43.0,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,False,False,Adult,2,105.66875,1,1,True,5,woman,5.35817698994543,1,False,Southampton,211.34
1,3,female,13.0,0,0,7.2292,C,Third,child,False,,Cherbourg,yes,True,False,False,Teen,1,7.2292,1,3,True,5,child,2.1076888046179385,0,True,Cherbourg,7.23
1,1,female,17.0,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,False,False,Teen,2,28.5,1,1,True,5,woman,4.060443010546419,1,False,Southampton,57.0
0,1,male,29.0,0,0,30.0,S,First,man,True,D,Southampton,no,True,False,False,Adult,1,30.0,0,1,False,3,man,3.4339872044851463,0,True,Southampton,30.0
0,3,male,28.0,1,2,23.45,S,Third,man,True,,Southampton,no,False,False,False,Adult,4,5.8625,0,3,False,3,man,3.196630215920881,3,False,Southampton,23.45
0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.05,0,3,False,3,man,2.0856720914304723,0,True,Southampton,7.05
0,3,male,25.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.25,0,3,False,3,man,2.1102132003465894,0,True,Southampton,7.25
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,,Southampton,yes,True,False,False,Teen,1,7.4958,1,3,True,5,woman,2.139571923732859,0,True,Southampton,7.5
0,3,male,8.0,4,1,29.125,Q,Third,child,False,,Queenstown,no,False,True,False,Child,6,4.854166666666667,0,3,False,5,child,3.405355391810819,5,False,Queenstown,29.12
1,3,male,1.0,1,2,20.575,S,Third,child,False,,Southampton,yes,False,True,False,Child,4,5.14375,0,3,True,5,child,3.0715352369694915,3,False,Southampton,20.58
0,1,male,46.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,False,False,Adult,1,79.2,0,1,False,3,man,4.384523514872469,0,True,Cherbourg,79.2
0,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
0,2,male,16.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,False,Teen,1,26.0,0,2,False,3,man,3.295836866004329,0,True,Southampton,26.0
0,3,female,28.0,8,2,69.55,S,Third,woman,False,,Southampton,no,False,False,False,Adult,11,6.322727272727272,1,3,False,5,woman,4.256321678298823,10,False,Southampton,69.55
0,1,male,28.0,0,0,30.6958,C,First,man,True,,Cherbourg,no,True,False,False,Adult,1,30.6958,0,1,False,3,man,3.4561841799918147,0,True,Cherbourg,30.7
0,3,male,25.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,1,female,49.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,False,Adult,1,25.9292,1,1,True,5,woman,3.2932111997353943,0,True,Southampton,25.93
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,,Southampton,yes,True,False,False,Adult,1,8.6833,1,3,True,5,woman,2.270402752283094,0,True,Southampton,8.68
0,3,male,30.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
0,3,female,30.0,1,1,24.15,S,Third,woman,False,,Southampton,no,False,False,False,Adult,3,8.049999999999999,1,3,False,5,woman,3.224857896545748,2,False,Southampton,24.15
0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,2,female,31.0,1,1,26.25,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,3,8.75,1,2,True,5,woman,3.305053521109253,2,False,Southampton,26.25
1,1,male,11.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,True,False,Child,4,30.0,0,1,True,5,child,4.795790545596741,3,False,Southampton,120.0
1,3,male,0.42,0,1,8.5167,C,Third,child,False,,Cherbourg,yes,False,True,False,Child,2,4.25835,0,3,True,5,child,2.2530481500547457,1,False,Cherbourg,8.52
1,3,male,27.0,0,0,6.975,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,6.975,0,3,True,3,man,2.076311648670908,0,True,Southampton,6.98
0,3,male,31.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
0,1,male,39.0,0,0,0.0,S,First,man,True,A,Southampton,no,True,False,False,Adult,1,0.0,0,1,False,3,man,0.0,0,True,Southampton,0.0
